gender,SeniorCitizen,Partner,Dependents,tenure,tenure_scaled,PhoneService,MultipleLines,Internet_DSL,Internet_Fiber,Internet_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_month,Contract_1year,Contract_2year,PaperlessBilling,PM_electronic_check,PM_mailed_check,PM_bank_transfer,PM_credit_card,MonthlyCharges,MonthlyCharges_scaled,TotalCharges,TotalCharges_scaled,Churn
0,0,1,0,2,0.02777777778,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,104.4,0.8572139303,242.8,0.0279568902,1
1,0,1,0,14,0.1944444444,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,81.95,0.6338308458,1181.75,0.1360710667,0
0,0,1,0,53,0.7361111111,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,94.85,0.7621890547,5000.2,0.5757415254,1
0,0,0,0,32,0.4444444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20.55,0.02288557214,654.55,0.0753673084,0
0,0,1,0,34,0.4722222222,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24.7,0.06417910448,780.2,0.08983511422,0
0,1,0,0,15,0.2083333333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,74.45,0.5592039801,1145.7,0.1319201363,1
0,1,0,0,7,0.09722222222,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,76.45,0.5791044776,503.6,0.05798636699,1
0,0,1,1,15,0.2083333333,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.35,0.8666666667,1559.25,0.1795378132,0
1,0,1,0,61,0.8472222222,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20.55,0.02288557214,1252,0.1441599116,0
0,0,0,0,1,0.01388888889,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,29.95,0.1164179104,29.95,0.003448553795,1
0,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.3,0.2691542289,45.3,0.00521600958,0
1,0,0,0,8,0.1111111111,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,84.5,0.6592039801,662.65,0.07629997237,1
1,0,1,1,33,0.4583333333,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,74.75,0.5621890547,2453.3,0.2824820376,0
0,0,0,0,13,0.1805555556,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,79.25,0.6069651741,1111.65,0.1279994934,1
0,0,1,0,1,0.01388888889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,24.8,0.06517412935,24.8,0.002855563744,1
1,0,0,0,20,0.2777777778,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,51.8,0.3338308458,1023.85,0.1178898766,0
1,0,0,0,3,0.04166666667,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.4,0.1208955224,82.15,0.009459054901,0
0,0,0,0,13,0.1805555556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.65,0.01393034826,244.8,0.0281871776,0
0,0,1,0,40,0.5555555556,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,56.6,0.3815920398,2379.1,0.2739383751,0
1,0,1,1,43,0.5972222222,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,71.9,0.5338308458,3173.35,0.3653912583,0
1,0,1,0,6,0.08333333333,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,91,0.723880597,531,0.06114130435,1
0,0,1,1,69,0.9583333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.75,0.01492537313,1375.4,0.1583686441,0
0,0,1,1,72,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,109.7,0.9099502488,8129.3,0.936037675,0
1,0,1,1,59,0.8194444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.3,0.01044776119,1192.7,0.1373318902,0
0,0,1,0,20,0.2777777778,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,96.55,0.7791044776,1901.65,0.2189630158,0
1,0,1,1,24,0.3333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24.1,0.05820895522,587.4,0.06763540899,0
1,0,0,0,59,0.8194444444,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,111.35,0.9263681592,6519.75,0.7507081338,0
1,0,1,1,72,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,112.25,0.9353233831,8041.65,0.9259453298,0
1,0,0,1,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.75,0.02487562189,20.75,0.002389231761,0
0,0,1,0,27,0.375,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,101.9,0.8323383085,2681.15,0.3087175295,0
0,0,0,0,14,0.1944444444,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,80.05,0.6149253731,1112.3,0.1280743368,0
1,0,1,1,71,0.9861111111,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,105.55,0.8686567164,7405.5,0.8526966654,0
1,0,0,1,13,0.1805555556,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,78.3,0.5975124378,1033.95,0.1190528279,0
1,0,0,0,44,0.6111111111,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,68.85,0.5034825871,2958.95,0.3407044492,0
0,0,0,0,33,0.4583333333,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,79.95,0.6139303483,2684.85,0.3091435612,0
1,0,1,1,72,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,55.45,0.3701492537,4179.2,0.4812085483,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,79.9,0.6134328358,79.9,0.009199981577,1
0,0,0,0,19,0.2638888889,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,106.6,0.8791044776,1934.45,0.2227397292,1
1,0,1,0,64,0.8888888889,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,102.45,0.8378109453,6654.1,0.7661776898,0
1,0,0,0,2,0.02777777778,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,46,0.276119403,84.5,0.009729642594,1
0,0,0,0,1,0.01388888889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.25,0.06965174129,25.25,0.002907378408,0
1,0,0,1,61,0.8472222222,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.75,0.01492537313,1124.2,0.1294445468,0
0,0,1,1,29,0.4027777778,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,0.01741293532,540.05,0.06218335483,0
1,1,1,0,23,0.3194444444,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,86.8,0.6820895522,1975.85,0.2275066783,0
0,0,1,0,57,0.7916666667,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,58.75,0.4029850746,3437.45,0.3958007093,0
1,0,1,1,72,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,45.25,0.2686567164,3139.8,0.3615281872,0
1,0,1,0,66,0.9166666667,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,56.6,0.3815920398,3789.2,0.4363025055,0
1,0,1,1,65,0.9027777778,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,84.2,0.6562189055,5324.5,0.6130826271,0
0,0,0,0,8,0.1111111111,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,80,0.6144278607,624.6,0.07191875461,0
0,0,0,0,4,0.05555555556,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.15,0.5164179104,268.35,0.03089881172,1
0,0,1,0,71,0.9861111111,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24.75,0.06467661692,1836.9,0.2115074613,0
1,0,1,1,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.2,0.01940298507,20.2,0.002325902727,0
1,0,1,0,4,0.05555555556,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,50.05,0.3164179104,179.35,0.02065102248,1
0,0,0,0,12,0.1666666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19.35,0.01094527363,219.35,0.02525677045,0
1,0,0,0,24,0.3333333333,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,50.6,0.3218905473,1288.75,0.1483914425,0
0,0,1,1,31,0.4305555556,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,81.15,0.6258706468,2545.75,0.2931270726,0
0,0,1,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,55.2,0.3676616915,55.2,0.006355932203,1
1,0,0,0,30,0.4166666667,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,89.9,0.7129353234,2723.15,0.3135535648,0
0,0,1,1,47,0.6527777778,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,85.3,0.6671641791,4107.25,0.4729239591,0
1,0,0,0,54,0.75,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,108,0.8930348259,5760.65,0.6633025516,0
1,0,0,0,50,0.6944444444,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,93.5,0.7487562189,4747.5,0.5466447126,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,84.6,0.660199005,84.6,0.009741156964,1
0,0,0,0,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.25,0.01990049751,1566.9,0.1804186625,0
0,0,0,0,29,0.4027777778,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.15,0.06865671642,702,0.08083087693,0
1,0,0,0,2,0.02777777778,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,54.4,0.3597014925,114.1,0.01313789609,1
0,0,0,0,10,0.1388888889,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,29.6,0.1129353234,299.05,0.03443372329,0
1,0,1,0,18,0.25,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.15,0.5462686567,1305.95,0.1503719141,0
0,1,0,0,11,0.1527777778,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,95,0.763681592,1120.3,0.1289954864,1
1,0,0,0,16,0.2222222222,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.75,0.01492537313,284.35,0.03274111091,0
0,0,0,0,72,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,86.6,0.6800995025,6350.5,0.7312200626,0
1,0,0,0,72,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,109.2,0.9049751244,7878.3,0.9071366065,0
0,0,1,1,41,0.5694444444,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,74.7,0.5616915423,3187.65,0.3670378132,0
0,1,1,0,65,0.9027777778,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,94.4,0.7577114428,6126.15,0.7053875737,0
0,1,0,0,13,0.1805555556,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,54.8,0.363681592,731.3,0.08420458732,0
1,1,0,0,4,0.05555555556,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75.35,0.568159204,273.4,0.0314802874,0
1,0,0,0,41,0.5694444444,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,65,0.4651741294,2531.8,0.291520818,0
1,1,0,0,15,0.2083333333,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,74.4,0.5587064677,1074.3,0.1236988762,1
1,0,0,0,1,0.01388888889,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,48.55,0.3014925373,48.55,0.005590226603,1
1,0,0,0,42,0.5833333333,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,99,0.8034825871,4298.45,0.4949394344,0
0,0,1,0,51,0.7083333333,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,93.5,0.7487562189,4619.55,0.5319120763,0
0,0,1,1,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.4,0.5189054726,147.15,0.01694339536,1
1,1,1,0,1,0.01388888889,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,40.2,0.2184079602,40.2,0.004628776713,1
1,0,0,1,32,0.4444444444,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,83.7,0.6512437811,2633.3,0.3032079035,0
1,0,0,0,10,0.1388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,19.85,0.01592039801,193.05,0.02222849116,0
0,0,1,1,67,0.9305555556,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,59.55,0.4109452736,4103.9,0.4725382277,0
0,0,1,1,61,0.8472222222,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,115.1,0.963681592,7008.15,0.8069443165,0
1,0,0,0,50,0.6944444444,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,114.35,0.9562189055,5791.1,0.6668086772,0
0,0,1,0,2,0.02777777778,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,44.6,0.2621890547,80.55,0.009274824982,1
0,1,1,0,29,0.4027777778,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,45,0.2661691542,1228.65,0.1414713062,0
1,1,0,0,3,0.04166666667,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,41.15,0.2278606965,132.2,0.01522199705,1
1,1,0,0,13,0.1805555556,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,106.9,0.8820895522,1364.3,0.157090549,1
1,1,1,0,57,0.7916666667,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,89.85,0.7124378109,4925.35,0.5671230195,0
0,0,0,0,31,0.4305555556,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,49.85,0.3144278607,1520.1,0.1750299374,0
0,0,1,0,45,0.625,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,113.3,0.9457711443,5032.25,0.579431881,0
0,0,1,1,61,0.8472222222,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,88.1,0.6950248756,5526.75,0.6363704403,0
1,0,0,0,50,0.6944444444,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24.9,0.06616915423,1195.25,0.1376255066,0
0,1,0,0,19,0.2638888889,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,105,0.8631840796,2007.25,0.2311221905,0
1,0,0,0,59,0.8194444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.35,0.01094527363,1099.6,0.1266120118,1
0,0,1,0,71,0.9861111111,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24.25,0.05970149254,1732.95,0.1995382738,0
0,1,0,0,16,0.2222222222,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,94.45,0.7582089552,1511.2,0.1740051584,1
1,0,1,0,57,0.7916666667,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,59.75,0.4129353234,3450.15,0.3972630343,0
1,0,0,0,1,0.01388888889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.8,0.06517412935,24.8,0.002855563744,1
1,1,1,0,20,0.2777777778,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,107.05,0.8835820896,2172.05,0.2500978721,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,70.6,0.5208955224,70.6,0.008129145173,1
1,0,1,0,5,0.06944444444,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,85.4,0.668159204,401.1,0.0461841378,1
0,0,1,0,52,0.7222222222,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105.05,0.863681592,5624.85,0.6476660372,1
1,1,1,0,21,0.2916666667,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,64.95,0.4646766169,1339.8,0.1542695284,0
1,0,0,0,14,0.1944444444,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,55,0.3656716418,771.95,0.0888851787,0
0,0,0,0,5,0.06944444444,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,50.55,0.3213930348,244.75,0.02818142041,0
0,0,0,0,6,0.08333333333,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,55.15,0.3671641791,322.9,0.03717990052,0
0,0,0,0,10,0.1388888889,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,51.2,0.3278606965,498.25,0.05737034819,0
0,0,0,1,1,0.01388888889,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.4,0.07114427861,25.4,0.002924649963,0
0,0,0,0,68,0.9444444444,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,54.45,0.360199005,3687.75,0.4246211772,0
1,0,1,1,18,0.25,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,95.15,0.7651741294,1779.95,0.2049500276,1
0,0,0,0,22,0.3055555556,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,76,0.5746268657,1783.6,0.2053703021,0
0,0,0,0,20,0.2777777778,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.35,0.2597014925,927.15,0.1067554808,0
1,0,1,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70,0.5149253731,70,0.008060058954,1
1,1,0,0,8,0.1111111111,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,74.5,0.5597014925,606.55,0.06984041083,1
1,0,0,0,10,0.1388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,44.85,0.2646766169,435.4,0.05013356669,1
1,1,0,0,24,0.3333333333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,76.1,0.5756218905,1712.7,0.1972066139,1
1,0,0,0,35,0.4861111111,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,61.2,0.4273631841,2021.2,0.2327284451,0
1,0,1,1,23,0.3194444444,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,86.8,0.6820895522,1940.8,0.2234708917,0
0,1,0,0,6,0.08333333333,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,89.35,0.7074626866,567.8,0.06537859248,0
0,0,0,0,12,0.1666666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.7,0.0144278607,220.35,0.02537191415,0
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.25,0.01990049751,20.25,0.002331659912,0
0,0,1,1,71,0.9861111111,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,76.05,0.5751243781,5436.45,0.6259729643,0
1,1,1,0,35,0.4861111111,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.8,0.8213930348,3437.5,0.3958064665,0
1,0,1,1,40,0.5555555556,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,74.55,0.560199005,3015.75,0.3472446113,0
0,0,0,1,1,0.01388888889,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,73.6,0.5507462687,73.6,0.008474576271,1
1,0,0,0,23,0.3194444444,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,64.9,0.4641791045,1509.8,0.1738439573,0
0,1,0,0,4,0.05555555556,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.45,0.768159204,396.1,0.04560841931,1
1,0,0,0,4,0.05555555556,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,90.4,0.7179104478,356.65,0.04106600037,0
0,0,1,1,68,0.9444444444,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,60.3,0.4184079602,4109,0.4731254606,0
1,0,0,1,38,0.5277777778,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,81.85,0.6328358209,3141.7,0.3617469602,0
1,0,1,1,52,0.7222222222,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.8,0.06517412935,1229.1,0.1415231209,0
1,1,1,0,32,0.4444444444,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,0.563681592,2303.35,0.2652162399,1
1,0,1,1,29,0.4027777778,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,75.55,0.5701492537,2054.4,0.2365512159,0
1,1,1,1,38,0.5277777778,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,101.15,0.8248756219,3741.85,0.4308504514,0
1,0,0,1,48,0.6666666667,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,78.75,0.6019900498,3682.45,0.4240109156,0
0,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19.25,0.009950248756,19.25,0.002216516212,0
0,0,0,0,22,0.3055555556,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,89.05,0.7044776119,1886.25,0.2171898029,0
0,0,0,0,43,0.5972222222,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,115.05,0.9631840796,4895.1,0.5636399226,0
0,1,1,0,5,0.06944444444,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.35,0.5084577114,341.6,0.03933308769,0
1,0,0,0,5,0.06944444444,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80.6,0.62039801,415.55,0.04784796426,1
1,0,1,1,51,0.7083333333,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,110.05,0.9134328358,5686.4,0.6547531319,0
1,0,0,0,71,0.9861111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.9,0.01641791045,1355.1,0.156031227,0
0,0,1,1,38,0.5277777778,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,80.3,0.6174129353,3058.65,0.352184276,1
1,1,1,0,24,0.3333333333,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,93.15,0.7452736318,2231.05,0.2568913504,1
1,0,1,0,35,0.4861111111,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,91.5,0.7288557214,3236.35,0.3726453113,0
0,1,0,0,54,0.75,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,82.45,0.6388059701,4350.1,0.5008866065,1
0,0,1,1,72,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,60,0.4154228856,4264,0.490972734,0
1,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.8,0.2641791045,44.8,0.00515843773,0
0,0,1,1,9,0.125,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,48.6,0.3019900498,422.3,0.04862518423,0
1,0,0,0,69,0.9583333333,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,60.05,0.415920398,4176.7,0.480920689,0
0,0,1,0,52,0.7222222222,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,102.7,0.8402985075,5138.1,0.5916198416,0
0,1,1,0,11,0.1527777778,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,82.9,0.6432835821,880.05,0.1013322126,0
0,1,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.35,0.5184079602,139.05,0.01601073139,1
0,1,1,1,28,0.3888888889,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,35.9,0.1756218905,973.65,0.1121096629,0
0,1,0,0,17,0.2361111111,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,82.65,0.6407960199,1470.05,0.1692669952,0
0,0,1,1,35,0.4861111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.85,0.01592039801,739.35,0.0851314941,0
0,0,0,0,8,0.1111111111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,19.2,0.009452736318,161.95,0.01864752211,0
1,0,0,0,46,0.6388888889,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,94.9,0.7626865672,4422.95,0.509274825,0
0,0,0,0,7,0.09722222222,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.85,0.5532338308,511.25,0.05886721629,1
0,0,0,0,2,0.02777777778,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,80.6,0.62039801,155.8,0.01793938836,1
1,0,1,1,68,0.9444444444,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,75.8,0.5726368159,5293.95,0.6095649871,1
0,0,0,0,43,0.5972222222,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,104.6,0.8592039801,4759.85,0.5480667373,1
0,0,0,0,68,0.9444444444,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,88.15,0.6955223881,6148.45,0.7079552782,0
0,0,0,0,36,0.5,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,94.8,0.7616915423,3565.65,0.4105621315,0
1,0,1,0,63,0.875,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,103.4,0.8472636816,6603,0.7602938467,1
0,1,0,0,32,0.4444444444,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,54.65,0.3621890547,1830.1,0.2107244842,0
0,0,1,0,71,0.9861111111,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,85.75,0.671641791,6223.8,0.7166313559,0
0,0,1,1,66,0.9166666667,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,67.45,0.4895522388,4508.65,0.51914264,0
1,0,0,0,63,0.875,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.5,0.0223880597,1328.15,0.1529281043,0
0,0,0,1,41,0.5694444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20.25,0.01990049751,865,0.09959929993,0
